id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
64337421,516803 (2010 JG88),0.3346223745,0.7482383761,62840.877216026,34733155.01269217,Earth,False,19.5,False
207662723,(2007 DS7),0.0183888672,0.0411187571,45353.1207156548,684486.684801783,Earth,False,25.8,False
496950554,(2020 PW),0.0183888672,0.0411187571,65473.5935841289,24259899.298934143,Earth,False,25.8,False
334457950,(2004 BT58),0.096506147,0.2157943048,59517.6110765417,55058967.55414487,Earth,False,22.2,False
271521337,(2006 RJ1),0.0934447651,0.2089488469,60111.4749464653,38301246.661754414,Earth,False,22.27,False
110100658,(2016 LX48),0.3602093458,0.8054525833,38774.3004988704,6813866.399487506,Earth,False,19.34,True
323997331,(2021 CY5),0.0178055329,0.039814382,26657.0511162981,11531170.052753145,Earth,False,25.87,False
145412771,(2019 AU9),0.0121494041,0.0271668934,17044.917901018,12292117.360815529,Earth,False,26.7,False
178354542,(2013 EC20),0.0042126461,0.0094197631,16444.1954467363,10075267.58990084,Earth,False,29.0,False
313039736,(2019 YH2),0.0568270323,0.1270691073,46430.3193542964,50830057.68272521,Earth,False,23.35,False
206449933,(2011 WR2),0.0231502122,0.0517654482,30890.8097613872,69518120.68953526,Earth,False,25.3,False
242213229,(2020 PL2),0.0649463841,0.1452245297,117122.5819480831,69174584.84397724,Earth,False,23.06,False
136663926,(2015 NU2),0.1740022951,0.38908096,112107.1650498184,51724645.52527087,Earth,False,20.92,True
485001952,(2006 CF10),0.022108281,0.0494356193,45295.9612530408,8626172.81747948,Earth,False,25.4,False
467529084,(2013 LX28),0.1160259082,0.2594418179,80910.0035149471,66244910.4975805,Earth,False,21.8,False
281652181,497025 (2003 QW30),0.2121069879,0.4742856434,71510.147799111,52176818.01260184,Earth,False,20.49,False
290583791,(2011 BX11),0.0732073989,0.1636967205,42583.8942420408,44517462.6890899,Earth,False,22.8,False
180346573,(2020 FQ),0.0096506147,0.0215794305,36343.65076992,22906824.173688665,Earth,False,27.2,False
322142492,(2019 CS1),0.1010543415,0.2259643771,28523.8324982211,55427952.09176005,Earth,False,22.1,False
78673169,(2005 BN1),0.0421264611,0.0941976306,49244.2359111245,3587123.834158753,Earth,False,24.0,False
287140241,(2021 VO8),0.0101989386,0.02280552,20497.2389775157,55956764.04660521,Earth,False,27.08,False
149993867,(2018 SY2),0.1838886721,0.411187571,74990.4081769642,39177261.4350666,Earth,False,20.8,False
328729902,(2014 WE6),0.0022108281,0.0049435619,41685.9002914712,36071458.30570152,Earth,False,30.4,False
439049875,(2021 CX),0.0066765941,0.0149293183,19501.9332682705,29868415.148728453,Earth,False,28.0,False
431872842,(2021 NW1),0.1326034968,0.2965104328,44555.2032732073,24074304.36666645,Earth,False,21.51,True
203448053,(2015 TX178),0.0421264611,0.0941976306,31168.2145869121,32830344.441473767,Earth,False,24.0,False
69327737,(2020 AH3),0.0366906138,0.0820427065,51369.5201920175,3457289.488362323,Earth,False,24.3,False
396776175,217390 (2005 CW25),0.4619074603,1.0328564805,55392.3514208732,58207155.69450493,Earth,False,18.8,False
457702093,(2017 DU34),0.0116025908,0.0259441818,59336.9735252476,24498895.195509788,Earth,False,26.8,False
126354215,(2021 RS5),0.0056827032,0.0127069107,69835.8420838303,60591538.96812901,Earth,False,28.35,False
128394244,(2017 WC13),0.0555334912,0.1241766613,7485.7681878549,45702455.93071393,Earth,False,23.4,False
137118307,(2016 EF27),0.058150704,0.130028927,15710.8066270267,62273290.24786732,Earth,False,23.3,False
439976681,(2021 QO2),0.0468333233,0.1047224945,45665.0028736495,35689113.990145124,Earth,False,23.77,False
282474553,(2008 CH70),0.0350392641,0.0783501764,47870.1512097559,58984237.26748489,Earth,False,24.4,False
265701523,475354 (2006 CE),0.5064714588,1.1325046106,80013.6052467242,67532372.7749529,Earth,False,18.6,False
113722083,387733 (2003 GS),0.4330668855,0.9683669947,27953.2804022837,17743399.925164185,Earth,False,18.94,False
143928854,(2018 FV4),0.046190746,0.1032856481,54500.9559671977,48314580.73347525,Earth,False,23.8,False
174206306,(2019 GH5),0.0366906138,0.0820427065,24461.1992540178,32936530.7000557,Earth,False,24.3,False
242798164,(2012 VB37),0.0211132445,0.0472106499,15684.2143377837,2294321.556098188,Earth,False,25.5,False
403118862,(2017 KA5),0.0201629919,0.0450858206,32143.8101113255,43303897.82507352,Earth,False,25.6,False
109267516,(2021 XG6),0.0348782733,0.0779901901,37449.4636989148,16194086.039039664,Earth,False,24.41,False
97442406,(2001 GR2),0.1272198785,0.2844722965,116043.2614690816,70561464.80934365,Earth,False,21.6,True
189890957,436724 (2011 UW158),0.2848098313,0.6368541435,57028.8252326879,50217562.908410326,Earth,False,19.85,True
280504723,(2016 WP8),0.04411182,0.0986370281,61395.0964412875,62352549.90711477,Earth,False,23.9,False
437954540,523631 (2009 SX1),0.4310771239,0.9639177525,24958.5853148552,21141368.382789463,Earth,False,18.95,False
227529494,(2020 UP4),0.058150704,0.130028927,34088.898403366,29021198.3992251,Earth,False,23.3,False
55155511,(2021 RR),0.0291443905,0.0651688382,45396.543764129,53241014.99838356,Earth,False,24.8,False
161545255,85774 (1998 UT18),0.407901194,0.912094798,28555.3449052586,62916622.70822997,Earth,False,19.07,True
311778397,507366 (2011 XO3),1.1602590821,2.5944181791,67759.6342897357,40160472.4919398,Earth,False,16.8,False
290069081,(2012 XL16),0.0211132445,0.0472106499,20200.8880300118,3234540.085026337,Earth,False,25.5,False
112700589,(2017 HZ),0.0105816886,0.023661375,23845.2623524574,23367940.384637367,Earth,False,27.0,False
142066351,(2009 BE58),0.1214940408,0.2716689341,65889.5920586039,3256991.000326374,Earth,False,21.7,True
328933486,(2005 EU95),0.1838886721,0.411187571,51070.6276016008,59747940.16831267,Earth,False,20.8,False
435443250,(2015 VQ64),0.1332155667,0.2978790628,98690.1527778833,25767843.42000844,Earth,False,21.5,False
219247832,(2018 XE),0.0211132445,0.0472106499,18879.6478893733,74177837.091538,Earth,False,25.5,False
172472306,(2019 QK6),0.0608912622,0.1361570015,25920.6322523908,16879420.73432733,Earth,False,23.2,False
135340731,(2014 EL),0.0105816886,0.023661375,33533.4740129937,49476985.75887416,Earth,False,27.0,False
170921043,(2012 EH5),0.0334622374,0.0748238376,35140.4232378507,23591415.42740157,Earth,False,24.5,False
281811725,(2022 AV2),0.0290104841,0.0648694146,37295.1297944467,43335275.58935156,Earth,False,24.81,False
219058631,(2021 JU1),0.0302381333,0.0676145215,26462.3053342558,27694215.28175716,Earth,False,24.72,False
218985677,(2020 BP13),0.1508533561,0.3373183589,51636.478163414,47618680.269744806,Earth,False,21.23,True
81846217,(2012 MQ3),0.0921626549,0.2060819612,15928.3411997473,17725046.540402807,Earth,False,22.3,False
443836211,(2009 FH44),0.0766575574,0.1714115092,35879.1010068349,8209762.404082001,Earth,False,22.7,False
172490229,(2012 HE31),0.0139493823,0.0311917671,37683.0616691207,1042602.682845095,Earth,False,26.4,False
434041529,(2020 QC2),0.063760979,0.1425738833,63517.8059496835,25459708.279769145,Earth,False,23.1,False
361592054,(2021 LV8),0.0628861456,0.1406176963,26863.8789985434,64952117.56938681,Earth,False,23.13,False
211532800,(2016 RZ17),0.0211132445,0.0472106499,53313.8054138525,3370451.290779398,Earth,False,25.5,False
476812353,(2019 BR1),0.2016299194,0.4508582062,36104.3218782468,45561211.89001068,Earth,False,20.6,False
388655311,(2021 WH2),0.0066765941,0.0149293183,62850.3453252025,64859190.02042511,Earth,False,28.0,False
132799928,513312 (2007 DM41),0.1058168859,0.2366137501,71481.8674900224,68485387.69624384,Earth,False,22.0,True
422238250,(2021 GO2),0.0167708462,0.0375007522,66560.8027845028,70838528.90581776,Earth,False,26.0,False
132567307,613939 (2008 CH116),0.3754524794,0.8395372662,44882.0958682476,52536980.479587175,Earth,False,19.25,False
268694316,(2014 AD16),0.0088014652,0.0196806745,46465.3430571672,22627554.54085735,Earth,False,27.4,False
205816225,(2021 RW6),0.0472666667,0.1056914799,40025.5245506891,27839045.03380644,Earth,False,23.75,False
415504764,275714 (2000 YH4),0.4748483974,1.0617932956,35618.536157717,69269841.39241825,Earth,False,18.74,False
433960741,(2017 BL3),0.2210828104,0.4943561926,107756.2176664172,36733271.53341185,Earth,False,20.4,True
294073318,(2009 PY),0.1586919792,0.3548460529,69720.5929311497,46493068.06256349,Earth,False,21.12,False
452659983,(2020 UN1),0.022108281,0.0494356193,43192.2329776598,50134569.0320113,Earth,False,25.4,False
335847055,(2017 BU31),0.1925550782,0.4305662442,6704.8266733598,47690628.01894048,Earth,False,20.7,False
107878819,(2011 EM11),0.0319561887,0.0714562102,48367.1449394305,56060329.29066559,Earth,False,24.6,False
352363928,(2016 PQ38),0.0445199816,0.0995497053,46288.969127284,12729666.087882088,Earth,False,23.88,False
453938076,(2018 UZ),0.2914439045,0.6516883822,68221.7098973986,59935188.69559618,Earth,False,19.8,False
429715508,(2020 SM6),0.0667659413,0.1492931834,49183.1275460944,14504666.731520044,Earth,False,23.0,False
429561751,(2022 FM),0.0348782733,0.0779901901,71267.082475963,62887304.42790865,Earth,False,24.41,False
266547992,(2021 CS),0.0421264611,0.0941976306,49350.3654964442,11890607.059827704,Earth,False,24.0,False
290814568,(2009 FV23),0.0175612318,0.0392681082,24999.4402689846,3159567.766095007,Earth,False,25.9,False
331928020,508908 (2003 YX1),0.1756123185,0.3926810818,40632.0812252892,51551956.53588617,Earth,False,20.9,True
340070565,(2021 GQ5),0.0052790403,0.0118042929,50631.6988513429,62826833.03443067,Earth,False,28.51,False
485670488,(2005 UE),0.2210828104,0.4943561926,12007.6575824112,49853809.61383181,Earth,False,20.4,False
442871404,(2016 YP4),0.0105816886,0.023661375,26019.707853047,25090440.80770242,Earth,False,27.0,False
76962602,(2021 GU3),0.0110803882,0.0247765013,52818.9305817848,69923591.23509644,Earth,False,26.9,False
202410586,(2016 CO29),0.02658,0.0594346868,14744.9750093571,28494087.746156525,Earth,False,25.0,False
190573258,(2014 KO2),0.0060891262,0.0136157002,14917.6101459966,2019715.891180503,Earth,False,28.2,False
223276293,(2002 CV11),0.046190746,0.1032856481,45560.6216049589,7240429.122734665,Earth,False,23.8,False
263421679,252558 (2001 WT1),0.2424124811,0.5420507863,42726.954252983,46296208.066609696,Earth,False,20.2,False
203489821,(2020 RZ5),0.1864468183,0.41690776,34007.4270029386,57979022.7724604,Earth,False,20.77,False
299382517,(2020 US2),0.0483676488,0.1081533507,23881.8255292792,15590460.294126024,Earth,False,23.7,False
89370785,333755 (2010 VC1),0.3602093458,0.8054525833,48068.0102274368,57931431.27687623,Earth,False,19.34,False
77899949,(2016 AL9),0.0319561887,0.0714562102,46579.1726208784,67616334.04093808,Earth,False,24.6,False
337446083,271480 (2004 FX31),0.7844314124,1.7540419619,64344.8646856249,14221841.845469031,Earth,False,17.65,False
276988638,(2007 YF),0.0284809831,0.0636854144,16658.2150453972,24652234.98695167,Earth,False,24.85,False
373144240,(2018 FZ2),0.0366906138,0.0820427065,26329.7224270206,31038316.14939837,Earth,False,24.3,False
86848887,(2022 CD1),0.0124324001,0.0277996916,20242.0100486637,6121714.349746497,Earth,False,26.65,False
445137120,(2017 PR25),0.160160338,0.358129403,48662.7913249546,6847244.70616148,Earth,False,21.1,True
101933398,(2020 RF2),0.0211132445,0.0472106499,59665.0978068563,51087701.7167455,Earth,False,25.5,False
425950752,(2017 XM2),0.0384197891,0.0859092601,32211.4238922583,9432836.187428772,Earth,False,24.2,False
211236143,(2019 BO1),0.3009920165,0.6730386097,46064.7280572224,59828877.47791345,Earth,False,19.73,False
329488100,(2016 JB29),0.0305179233,0.0682401509,33269.5485340583,4637169.205513579,Earth,False,24.7,False
450456372,(2015 AF45),0.0278326768,0.0622357573,25493.9291166544,67671784.12207036,Earth,False,24.9,False
344715986,(2008 WY32),0.0921626549,0.2060819612,74499.8241437942,73589728.1762531,Earth,False,22.3,False
430913113,(2019 NM1),0.1756123185,0.3926810818,60635.3710057481,55894833.22118687,Earth,False,20.9,False
217158004,(2022 FY),0.0070885103,0.015850391,68836.1023423451,64249245.54571862,Earth,False,27.87,False
150140355,(2019 AJ13),0.0063760979,0.0142573883,21064.2793222541,43999744.65796757,Earth,False,28.1,False
372708427,(2017 QN2),0.0058150704,0.0130028927,96866.5314403562,59024046.02364104,Earth,False,28.3,False
279592214,(2022 CT19),0.1102947845,0.2466266358,31495.5000771974,68903040.92386591,Earth,False,21.91,False
175844989,(2020 PD2),0.0073207399,0.016369672,35074.1251341253,718178.189576389,Earth,False,27.8,False
473299492,(2015 RN83),0.1214940408,0.2716689341,43492.1113096542,25195177.358205546,Earth,False,21.7,False
461669877,(2021 WC3),0.0050414443,0.0112730122,33233.5070697588,54336073.17203842,Earth,False,28.61,False
496207340,209215 (2003 WP25),0.0384197891,0.0859092601,13910.7719208286,19609965.01189197,Earth,False,24.2,False
243314278,(2018 KH1),0.1108038821,0.2477650126,110469.529637748,73444744.75727174,Earth,False,21.9,False
338853396,(2015 BW510),0.1925550782,0.4305662442,82116.7159751435,35727529.167343274,Earth,False,20.7,False
216472289,313552 (2003 BX33),0.1780553292,0.3981438198,40375.3112803631,19686103.20686336,Earth,False,20.87,False
396140848,(2018 RF2),0.0060891262,0.0136157002,60640.5405625661,31832376.901105896,Earth,False,28.2,False
63314652,(2006 QX5),0.046190746,0.1032856481,18551.79683173,22787538.03354508,Earth,False,23.8,False
427891820,(2010 RJ53),0.0483676488,0.1081533507,65858.1717572028,36041822.129906446,Earth,False,23.7,False
461534324,(2017 KN34),0.3037770614,0.6792661593,167111.4536950266,64720284.47866592,Earth,False,19.71,True
466892624,(2020 KK5),0.1092835959,0.2443655492,89201.152256526,23880499.75760956,Earth,False,21.93,True
366014709,(2011 EB74),0.0110803882,0.0247765013,27699.4279989574,327230.410757574,Earth,False,26.9,False
325922292,85804 (1998 WQ5),2.1804944048,4.8757337138,51114.056736487,65549460.89191066,Earth,False,15.43,False
495974524,(2002 LR24),0.0366906138,0.0820427065,36186.3661022406,53547303.08364154,Earth,False,24.3,False
476197062,108906 (2001 PL9),0.7154099509,1.599705282,41488.5562337099,71663135.28365144,Earth,False,17.85,False
474610767,(2016 SU2),0.0080270317,0.0179489885,31997.4743509605,27247738.22469369,Earth,False,27.6,False
266983075,(2018 LW5),0.1961349444,0.4385710684,42434.1470963336,46384743.33234948,Earth,False,20.66,False
422170103,(2017 YP5),0.063760979,0.1425738833,31183.2305104702,8318349.603758923,Earth,False,23.1,False
189210441,(1999 SG10),0.2111324448,0.4721064988,67988.9781779872,19026999.510734253,Earth,False,20.5,True
431225864,(2020 DK4),0.0291443905,0.0651688382,40449.4095198298,19954140.044269133,Earth,False,24.8,False
60149405,(2015 HQ182),0.0295498293,0.0660754271,50251.7521282021,39611340.50881467,Earth,False,24.77,False
215637115,(2021 KA1),0.0161642283,0.0361443134,27380.8517421507,36856903.955432326,Earth,False,26.08,False
135608560,(2005 UG),0.0506471459,0.1132504611,22588.0682224593,21696818.07844192,Earth,False,23.6,False
165452587,450237 (2002 XY38),0.0699125232,0.1563291544,31263.3638527982,42632865.25462976,Earth,False,22.9,False
319710999,(2017 TP2),0.0334622374,0.0748238376,44087.5087501018,31927031.18348208,Earth,False,24.5,False
496301660,(2003 WJ98),0.0699125232,0.1563291544,37325.3517770432,63806059.32763962,Earth,False,22.9,False
141025040,(2021 FP),0.0738847787,0.1652113876,89066.1428667497,67662586.72534446,Earth,False,22.78,False
398271613,(2021 JK2),0.0295498293,0.0660754271,38106.9487131293,50345592.954296686,Earth,False,24.77,False
170231706,(2017 FH63),0.0253837029,0.0567596853,20964.6041947437,13664315.237708008,Earth,False,25.1,False
95585377,391033 (2005 TR15),0.4060270583,0.907904103,4514.1083277889,70229053.42043371,Earth,False,19.08,False
334197917,(2021 TS6),0.0179702855,0.0401827799,58517.8535970022,41035987.324130215,Earth,False,25.85,False
101283872,(2013 OF),0.0506471459,0.1132504611,39448.1597974618,10037904.62428112,Earth,False,23.6,False
170602948,(2019 XY),0.0069912523,0.0156329154,60905.1425188003,19863186.439202085,Earth,False,27.9,False
379593355,(2014 HY198),0.0030517923,0.0068240151,23077.5221352358,774298.214849893,Earth,False,29.7,False
425331935,(2014 SW141),0.0921626549,0.2060819612,32261.3958033,69447345.33884677,Earth,False,22.3,False
198799978,(2017 HT49),0.0167708462,0.0375007522,51280.4035539547,48776948.016450986,Earth,False,26.0,False
102808901,(2021 GU12),0.0072536229,0.016219594,33413.6832025837,1947573.589954898,Earth,False,27.82,False
116183166,(2016 JB18),0.0084441313,0.0188816516,29765.2210560605,25375002.95885796,Earth,False,27.49,False
135953909,(2006 MA14),0.1332155667,0.2978790628,24997.293555227,15649631.712033276,Earth,False,21.5,False
263406307,(2021 TE1),0.0343997255,0.0769201245,57965.7931583458,62214407.20977406,Earth,False,24.44,False
88645199,(2021 GX7),0.0119276525,0.0266710417,28029.6133047126,14777187.061969075,Earth,False,26.74,False
174314535,(2012 TB53),0.063760979,0.1425738833,28569.1943540486,41445387.41678184,Earth,False,23.1,False
238925221,361538 (2007 JZ20),0.5041444339,1.1273012246,76181.0913463986,71284543.52594548,Earth,False,18.61,False
451414112,(2014 NL52),0.0506471459,0.1132504611,31292.636991602,70669835.45114395,Earth,False,23.6,False
196494218,(2017 TA6),0.0101054342,0.0225964377,13453.0964421118,30303845.106202416,Earth,False,27.1,False
402521000,401954 (2002 RW25),0.4619074603,1.0328564805,55741.7976814159,43498757.50302817,Earth,False,18.8,True
83432956,(2013 TC),0.0555334912,0.1241766613,22532.0678430439,27195954.69759637,Earth,False,23.4,False
148038822,(2015 FM33),0.0319561887,0.0714562102,27543.2638359941,20730492.1630752,Earth,False,24.6,False
149842776,(2020 LA),0.0231502122,0.0517654482,55616.0510799266,1432444.63420887,Earth,False,25.3,False
409465260,(2007 TR68),0.0175612318,0.0392681082,46115.3940182809,42972524.97449672,Earth,False,25.9,False
297313213,(2021 FH1),0.0233644185,0.052244428,35593.5411104718,46355197.54358746,Earth,False,25.28,False
326586817,482796 (2013 QJ10),0.3346223745,0.7482383761,76840.6617306947,31209186.67195472,Earth,False,19.5,True
251275076,(2019 SM8),0.0038419789,0.008590926,51207.9073898105,159314.386294583,Earth,False,29.2,False
158051664,(2019 AQ8),0.04411182,0.0986370281,12904.5707699173,64853906.40317416,Earth,False,23.9,False
89883248,196068 (2002 TW55),0.6676594135,1.4929318344,111014.6611697514,64078269.06299096,Earth,False,18.0,True
331593716,(2002 PN),0.0291443905,0.0651688382,17478.0326707972,6304194.370124829,Earth,False,24.8,False
450881594,(2018 VS9),0.0327005439,0.0731206391,10972.9003636054,25043847.12991116,Earth,False,24.55,False
291887508,(2014 KE22),0.0231502122,0.0517654482,23944.4721479389,10111782.365517236,Earth,False,25.3,False
355119788,(2006 FL10),0.1332155667,0.2978790628,36022.4623310213,64688879.05374171,Earth,False,21.5,False
268912377,(2019 KH),0.0366906138,0.0820427065,51358.2802542634,59575252.91426326,Earth,False,24.3,False
192135346,(2017 DT37),0.5815070396,1.30028927,36894.9961636243,64863740.42859562,Earth,False,18.3,False
203096399,(2014 HB124),0.0658498783,0.1472448042,47042.4631093153,11158917.953582052,Earth,False,23.03,False
142461357,(2013 RB30),0.04411182,0.0986370281,29385.1010878044,7752652.588649553,Earth,False,23.9,False
322481944,(2007 VW83),0.040230458,0.0899580388,25816.536563761,10993739.899255376,Earth,False,24.1,False
260993695,(2007 EK),0.0036690614,0.0082042706,32177.3104879138,66584236.22524289,Earth,False,29.3,False
324589126,(2020 BC6),0.2016299194,0.4508582062,82342.2928335149,69523889.04876436,Earth,False,20.6,True
232876656,(2018 MC5),0.0253837029,0.0567596853,21779.5121605756,69250933.62787023,Earth,False,25.1,False
490561278,(2017 TB1),0.0291443905,0.0651688382,36585.6284250727,13226725.84994038,Earth,False,24.8,False
240189323,(2020 BA13),0.004411182,0.0098637028,71280.1341175338,48818972.01786608,Earth,False,28.9,False
302102832,(2009 PC),0.0608912622,0.1361570015,30514.4493424984,14336979.516999217,Earth,False,23.2,False
88091453,(2019 DN1),0.0046190746,0.0103285648,52874.450125708,15366313.093172116,Earth,False,28.8,False
79701303,(2014 KM39),0.0350392641,0.0783501764,33092.4013115876,33318605.23081333,Earth,False,24.4,False
233262898,(2010 VB1),0.0608912622,0.1361570015,29009.8715367159,61465403.06262292,Earth,False,23.2,False
153908580,(2019 NB3),0.0608912622,0.1361570015,32579.6554038845,21509701.84055484,Earth,False,23.2,False
194419932,(2003 GQ22),0.1344481952,0.3006353038,37675.0340008042,17530417.482524544,Earth,False,21.48,True
153788666,(2008 GV20),0.4411182,0.9863702813,69044.6280383204,42920120.8406357,Earth,False,18.9,False
402133410,(2019 SO4),0.0092162655,0.0206081961,30469.9972456941,4081485.837988186,Earth,False,27.3,False
395977584,228502 (2001 TE2),0.235806068,0.5272783976,36798.6042743692,27032859.703850728,Earth,False,20.26,False
352793614,(2017 DF38),0.0167708462,0.0375007522,34068.6818255544,15417508.01249012,Earth,False,26.0,False
109358654,(2017 CE),0.0608912622,0.1361570015,64431.725640597,31721130.344973348,Earth,False,23.2,False
270326714,(2016 UN36),0.0384197891,0.0859092601,60346.6133420664,66922746.76419208,Earth,False,24.2,False
423895422,(2006 TD),0.0880146521,0.1968067451,41703.2692722475,18552033.48410159,Earth,False,22.4,False
142979564,96590 (1998 XB),1.4340192346,3.2065644897,50616.8462230351,21673643.184250016,Earth,False,16.34,False
190936397,(2021 JP1),0.0170826395,0.0381979432,58530.5206672086,3254836.940596244,Earth,False,25.96,False
116327873,249595 (1997 GH28),0.7844314124,1.7540419619,8406.9499089056,53058796.98371474,Earth,False,17.65,False
87205004,(2020 UF),0.0334622374,0.0748238376,42459.1304562781,31645428.616747472,Earth,False,24.5,False
50041992,(2015 CC1),0.046190746,0.1032856481,45253.1563754479,8307041.141730735,Earth,False,23.8,False
173898096,(2017 QM),0.0555334912,0.1241766613,42449.4285105071,37837261.02902103,Earth,False,23.4,False
50030465,(2018 LB),0.0167708462,0.0375007522,54465.7584844768,36249929.74643469,Earth,False,26.0,False
55236627,459462 (2013 AY52),0.2694976463,0.602615057,45630.353519906,58954073.98359487,Earth,False,19.97,False
195219201,(2019 YR6),0.160160338,0.358129403,49732.5370046407,48711900.3194112,Earth,False,21.1,False
384020373,(2008 ER),0.1460679643,0.3266178974,31166.7566067396,67046482.01978839,Earth,False,21.3,False
454496939,(2001 OT),0.1214940408,0.2716689341,50154.6989478985,51118999.93983606,Earth,False,21.7,False
91347650,(2022 DT4),0.0154367182,0.0345175513,62405.8523040571,46722743.05441176,Earth,False,26.18,False
197955581,(2014 WE121),0.0506471459,0.1132504611,11994.6208367322,54952222.26328253,Earth,False,23.6,False
223320047,(2006 AX),0.04411182,0.0986370281,28015.3684442649,71702852.74022752,Earth,False,23.9,False
323836744,(2018 XG),0.0116025908,0.0259441818,32983.4247874785,1449512.494553762,Earth,False,26.8,False
414992537,141432 (2002 CQ11),0.2658,0.5943468684,79442.602209864,43427446.92108041,Earth,False,20.0,True
209194915,(2016 RZ33),0.1272198785,0.2844722965,53869.6878135815,14233986.26039478,Earth,False,21.6,False
498262856,(2017 RO2),0.096506147,0.2157943048,36657.0277418761,27902283.209970493,Earth,False,22.2,False
422374765,(2011 ET74),0.0152951935,0.0342010925,13467.1247599016,34819933.87975985,Earth,False,26.2,False
370392428,(2020 HE5),0.0076657557,0.0171411509,59892.5353196326,71912113.20282136,Earth,False,27.7,False
111355636,(2014 VC10),0.3669061375,0.8204270649,127045.8992067592,47641972.957299545,Earth,False,19.3,False
407683408,(2009 MM8),0.0291443905,0.0651688382,21600.4696381086,4406675.73379896,Earth,False,24.8,False
165714154,(2020 HW6),0.0167708462,0.0375007522,21694.9186232536,18553722.92276708,Earth,False,26.0,False
204682921,(2016 AF2),0.0069912523,0.0156329154,35324.7010069567,47174330.56919167,Earth,False,27.9,False
175923221,(2021 VA2),0.0256185754,0.0572848762,54254.7922029628,37312976.13011888,Earth,False,25.08,False
427961556,(2015 XT1),0.058150704,0.130028927,59514.1819312756,68784442.09617627,Earth,False,23.3,False
490239427,(2017 XS2),0.0167708462,0.0375007522,69430.410019989,69072229.89156452,Earth,False,26.0,False
74425308,471323 (2011 KW15),0.3520099801,0.7871182442,106314.9421826178,57802126.82169513,Earth,False,19.39,True
196500298,(2016 AR130),0.2210828104,0.4943561926,160130.8374403943,73686787.2443895,Earth,False,20.4,False
317320860,(2020 RX1),0.008405334,0.0187948982,32994.8999785057,535650.013643704,Earth,False,27.5,False
183408335,614313 (2008 YR27),0.586887658,1.3123206985,64737.3898291633,33507745.258605342,Earth,False,18.28,False
417877125,(2019 YD2),0.1214940408,0.2716689341,25574.8665226773,22033983.85221809,Earth,False,21.7,False
120192429,494706 (2005 GL9),1.2205483181,2.7292290091,112109.191132163,48521974.0800134,Earth,False,16.69,False
307534220,(2021 VH2),0.004814542,0.0107656431,8420.2503507492,15819297.597741444,Earth,False,28.71,False
499238841,463664 (2014 JY24),0.5064714588,1.1325046106,82719.9899329352,50374743.44564702,Earth,False,18.6,False
219450698,(2018 EB),0.1108038821,0.2477650126,54224.3813638554,3982384.923483917,Earth,False,21.9,True
196329492,(2001 WF49),0.1010543415,0.2259643771,24151.0641258938,67120599.62624925,Earth,False,22.1,False
440065735,(2003 YS17),0.1272198785,0.2844722965,29118.1829611681,37403799.25592372,Earth,False,21.6,True
168453948,(2021 TR3),0.021804944,0.0487573371,68838.5783638886,64337851.40669325,Earth,False,25.43,False
474716195,(2010 AG79),0.2658,0.5943468684,72636.1376477681,53343469.179063454,Earth,False,20.0,False
438918139,(2008 XW2),0.1925550782,0.4305662442,60104.8721355804,44170277.70268898,Earth,False,20.7,True
220038688,(2017 BL6),0.1529519353,0.3420109247,36929.2388280736,35043864.50787736,Earth,False,21.2,False
210168566,(2018 VG3),0.1764229081,0.3944936153,78710.4685652656,71348578.75956091,Earth,False,20.89,True
393090523,(2020 KA11),0.0840533402,0.1879489824,12444.1845443405,37759878.748243146,Earth,False,22.5,False
450550257,(2019 AS),0.0127219879,0.0284472297,8147.6565899034,9135349.573173948,Earth,False,26.6,False
230087395,(2017 OD20),0.0777239702,0.1737960809,6857.3906389471,53962494.663352974,Earth,False,22.67,False
350719252,438452 (2007 AS12),0.3754524794,0.8395372662,38319.712311047,54473522.54309083,Earth,False,19.25,False
110012698,(2003 SK215),0.1332155667,0.2978790628,86553.6837273392,49445440.43002193,Earth,False,21.5,False
352794488,(2021 GE2),0.0039314701,0.0087910344,94472.3148726431,57734193.44158218,Earth,False,29.15,False
377934569,66253 (1999 GT3),0.5553349116,1.2417666126,135717.2784111629,45148204.22976422,Earth,False,18.4,False
330833175,(2020 LC1),0.2016299194,0.4508582062,59631.4543221292,41656197.29443483,Earth,False,20.6,False
125464161,(2016 CL136),0.1394938229,0.3119176705,87684.3032930932,29260342.098496303,Earth,False,21.4,True
166927159,(2021 XF),0.0056827032,0.0127069107,32131.7700873014,51956471.34553528,Earth,False,28.35,False
231146696,(2010 FE7),0.046190746,0.1032856481,36233.0047462878,7171588.401620599,Earth,False,23.8,False
88252583,(2020 YG3),0.0104846751,0.0234444462,29022.6465428111,747287.945426718,Earth,False,27.02,False
175689833,(2022 EF5),0.0864082036,0.1932146172,59348.2836191868,52524671.77628059,Earth,False,22.44,False
232078781,396794 (2004 KT),0.745684261,1.6674006973,123264.3125782087,66051269.90762825,Earth,False,17.76,False
378880415,(2015 FZ284),0.0506471459,0.1132504611,68594.5938213018,34089912.68504619,Earth,False,23.6,False
359711546,401885 (2001 RV17),0.2130860292,0.4764748465,28531.9216244544,28366198.08291137,Earth,False,20.48,False
170203108,(2019 WK),0.063760979,0.1425738833,29974.7215129359,33422354.16609829,Earth,False,23.1,False
